stem,date,video_path,tile_time_s,label,era,split,source_batch
CAMHDA301-20190318T151500,2019-03-18,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/18/CAMHDA301-20190318T151500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190318T181500,2019-03-18,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/18/CAMHDA301-20190318T181500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190318T211500,2019-03-18,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/18/CAMHDA301-20190318T211500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190325T001500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T001500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190325T031500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T031500.mp4,150,0,clear,train,2019_2020
CAMHDA301-20190325T031500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T031500.mp4,210,0,clear,train,2019_2020
CAMHDA301-20190325T031500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T031500.mp4,570,0,clear,train,2019_2020
CAMHDA301-20190325T031500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T031500.mp4,720,0,clear,train,2019_2020
CAMHDA301-20190325T061500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T061500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190325T091500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T091500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190325T121500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T121500.mp4,810,0,clear,train,2019_2020
CAMHDA301-20190325T121500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T121500.mp4,210,0,clear,train,2019_2020
CAMHDA301-20190325T121500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T121500.mp4,30,0,clear,train,2019_2020
CAMHDA301-20190325T121500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T121500.mp4,690,0,clear,train,2019_2020
CAMHDA301-20190325T151500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T151500.mp4,630,0,clear,train,2019_2020
CAMHDA301-20190325T151500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T151500.mp4,270,0,clear,train,2019_2020
CAMHDA301-20190325T151500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T151500.mp4,120,0,clear,train,2019_2020
CAMHDA301-20190325T151500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T151500.mp4,840,0,clear,train,2019_2020
CAMHDA301-20190325T181500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T181500.mp4,540,0,clear,train,2019_2020
CAMHDA301-20190325T181500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T181500.mp4,480,0,clear,train,2019_2020
CAMHDA301-20190325T181500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T181500.mp4,360,0,clear,train,2019_2020
CAMHDA301-20190325T181500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T181500.mp4,90,0,clear,train,2019_2020
CAMHDA301-20190325T211500,2019-03-25,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/03/25/CAMHDA301-20190325T211500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190401T031500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T031500.mp4,60,0,clear,train,2019_2020
CAMHDA301-20190401T031500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T031500.mp4,330,0,clear,train,2019_2020
CAMHDA301-20190401T031500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T031500.mp4,630,0,clear,train,2019_2020
CAMHDA301-20190401T031500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T031500.mp4,510,0,clear,train,2019_2020
CAMHDA301-20190401T061500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T061500.mp4,330,0,clear,train,2019_2020
CAMHDA301-20190401T061500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T061500.mp4,270,0,clear,train,2019_2020
CAMHDA301-20190401T061500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T061500.mp4,810,0,clear,train,2019_2020
CAMHDA301-20190401T061500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T061500.mp4,120,0,clear,train,2019_2020
CAMHDA301-20190401T091500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T091500.mp4,810,0,clear,train,2019_2020
CAMHDA301-20190401T091500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T091500.mp4,840,0,clear,train,2019_2020
CAMHDA301-20190401T091500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T091500.mp4,780,0,clear,train,2019_2020
CAMHDA301-20190401T091500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T091500.mp4,210,0,clear,train,2019_2020
CAMHDA301-20190401T121500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T121500.mp4,780,0,clear,train,2019_2020
CAMHDA301-20190401T121500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T121500.mp4,600,0,clear,train,2019_2020
CAMHDA301-20190401T121500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T121500.mp4,570,0,clear,train,2019_2020
CAMHDA301-20190401T121500,2019-04-01,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/01/CAMHDA301-20190401T121500.mp4,660,0,clear,train,2019_2020
CAMHDA301-20190429T001500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T001500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190429T031500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T031500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190429T061500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T061500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190429T091500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T091500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190429T121500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T121500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190429T151500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T151500.mp4,330,0,clear,test,2019_2020
CAMHDA301-20190429T151500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T151500.mp4,30,0,clear,test,2019_2020
CAMHDA301-20190429T151500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T151500.mp4,720,0,clear,test,2019_2020
CAMHDA301-20190429T151500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T151500.mp4,750,0,clear,test,2019_2020
CAMHDA301-20190429T181500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T181500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190429T211500,2019-04-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/04/29/CAMHDA301-20190429T211500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190506T001500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T001500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190506T031500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T031500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190506T061500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T061500.mp4,150,0,clear,test,2019_2020
CAMHDA301-20190506T061500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T061500.mp4,570,0,clear,test,2019_2020
CAMHDA301-20190506T061500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T061500.mp4,750,0,clear,test,2019_2020
CAMHDA301-20190506T061500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T061500.mp4,510,0,clear,test,2019_2020
CAMHDA301-20190506T091500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T091500.mp4,600,0,clear,test,2019_2020
CAMHDA301-20190506T091500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T091500.mp4,210,0,clear,test,2019_2020
CAMHDA301-20190506T091500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T091500.mp4,90,0,clear,test,2019_2020
CAMHDA301-20190506T091500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T091500.mp4,360,0,clear,test,2019_2020
CAMHDA301-20190506T121500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T121500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190506T151500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T151500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190506T181500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T181500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190506T211500,2019-05-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/06/CAMHDA301-20190506T211500.mp4,450,1,clear,test,2019_2020
CAMHDA301-20190513T001500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T001500.mp4,450,1,clear,val,2019_2020
CAMHDA301-20190513T031500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T031500.mp4,180,0,clear,val,2019_2020
CAMHDA301-20190513T031500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T031500.mp4,510,0,clear,val,2019_2020
CAMHDA301-20190513T031500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T031500.mp4,270,0,clear,val,2019_2020
CAMHDA301-20190513T031500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T031500.mp4,210,0,clear,val,2019_2020
CAMHDA301-20190513T061500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T061500.mp4,390,0,clear,val,2019_2020
CAMHDA301-20190513T061500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T061500.mp4,60,0,clear,val,2019_2020
CAMHDA301-20190513T061500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T061500.mp4,570,0,clear,val,2019_2020
CAMHDA301-20190513T061500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T061500.mp4,120,0,clear,val,2019_2020
CAMHDA301-20190513T091500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T091500.mp4,60,0,clear,val,2019_2020
CAMHDA301-20190513T091500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T091500.mp4,600,0,clear,val,2019_2020
CAMHDA301-20190513T091500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T091500.mp4,480,0,clear,val,2019_2020
CAMHDA301-20190513T091500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T091500.mp4,570,0,clear,val,2019_2020
CAMHDA301-20190513T121500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T121500.mp4,450,1,clear,val,2019_2020
CAMHDA301-20190513T151500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T151500.mp4,450,1,clear,val,2019_2020
CAMHDA301-20190513T181500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T181500.mp4,510,0,clear,val,2019_2020
CAMHDA301-20190513T181500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T181500.mp4,690,0,clear,val,2019_2020
CAMHDA301-20190513T181500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T181500.mp4,60,0,clear,val,2019_2020
CAMHDA301-20190513T181500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T181500.mp4,360,0,clear,val,2019_2020
CAMHDA301-20190513T211500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T211500.mp4,570,0,clear,val,2019_2020
CAMHDA301-20190513T211500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T211500.mp4,120,0,clear,val,2019_2020
CAMHDA301-20190513T211500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T211500.mp4,720,0,clear,val,2019_2020
CAMHDA301-20190513T211500,2019-05-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/13/CAMHDA301-20190513T211500.mp4,660,0,clear,val,2019_2020
CAMHDA301-20190520T001500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T001500.mp4,840,0,clear,train,2019_2020
CAMHDA301-20190520T001500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T001500.mp4,540,0,clear,train,2019_2020
CAMHDA301-20190520T001500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T001500.mp4,150,0,clear,train,2019_2020
CAMHDA301-20190520T001500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T001500.mp4,270,0,clear,train,2019_2020
CAMHDA301-20190520T031500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T031500.mp4,690,0,clear,train,2019_2020
CAMHDA301-20190520T031500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T031500.mp4,330,0,clear,train,2019_2020
CAMHDA301-20190520T031500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T031500.mp4,360,0,clear,train,2019_2020
CAMHDA301-20190520T031500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T031500.mp4,60,0,clear,train,2019_2020
CAMHDA301-20190520T061500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T061500.mp4,750,0,clear,train,2019_2020
CAMHDA301-20190520T061500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T061500.mp4,420,0,clear,train,2019_2020
CAMHDA301-20190520T061500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T061500.mp4,660,0,clear,train,2019_2020
CAMHDA301-20190520T061500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T061500.mp4,540,0,clear,train,2019_2020
CAMHDA301-20190520T091500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T091500.mp4,660,0,clear,train,2019_2020
CAMHDA301-20190520T091500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T091500.mp4,120,0,clear,train,2019_2020
CAMHDA301-20190520T091500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T091500.mp4,60,0,clear,train,2019_2020
CAMHDA301-20190520T091500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T091500.mp4,510,0,clear,train,2019_2020
CAMHDA301-20190520T121500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T121500.mp4,810,0,clear,train,2019_2020
CAMHDA301-20190520T121500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T121500.mp4,150,0,clear,train,2019_2020
CAMHDA301-20190520T121500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T121500.mp4,60,0,clear,train,2019_2020
CAMHDA301-20190520T121500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T121500.mp4,270,0,clear,train,2019_2020
CAMHDA301-20190520T151500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T151500.mp4,150,0,clear,train,2019_2020
CAMHDA301-20190520T151500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T151500.mp4,450,0,clear,train,2019_2020
CAMHDA301-20190520T151500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T151500.mp4,90,0,clear,train,2019_2020
CAMHDA301-20190520T151500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T151500.mp4,30,0,clear,train,2019_2020
CAMHDA301-20190520T181500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T181500.mp4,660,0,clear,train,2019_2020
CAMHDA301-20190520T181500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T181500.mp4,120,0,clear,train,2019_2020
CAMHDA301-20190520T181500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T181500.mp4,420,0,clear,train,2019_2020
CAMHDA301-20190520T181500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T181500.mp4,750,0,clear,train,2019_2020
CAMHDA301-20190520T211500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T211500.mp4,630,0,clear,train,2019_2020
CAMHDA301-20190520T211500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T211500.mp4,450,0,clear,train,2019_2020
CAMHDA301-20190520T211500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T211500.mp4,390,0,clear,train,2019_2020
CAMHDA301-20190520T211500,2019-05-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/20/CAMHDA301-20190520T211500.mp4,150,0,clear,train,2019_2020
CAMHDA301-20190527T001500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T001500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190527T031500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T031500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190527T061500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T061500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190527T091500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T091500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190527T121500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T121500.mp4,630,0,clear,train,2019_2020
CAMHDA301-20190527T121500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T121500.mp4,120,0,clear,train,2019_2020
CAMHDA301-20190527T121500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T121500.mp4,810,0,clear,train,2019_2020
CAMHDA301-20190527T121500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T121500.mp4,780,0,clear,train,2019_2020
CAMHDA301-20190527T151500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T151500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190527T181500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T181500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190527T211500,2019-05-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/05/27/CAMHDA301-20190527T211500.mp4,450,1,clear,train,2019_2020
CAMHDA301-20190603T001500,2019-06-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/06/03/CAMHDA301-20190603T001500.mp4,330,0,clear,val,2019_2020
CAMHDA301-20190603T001500,2019-06-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/06/03/CAMHDA301-20190603T001500.mp4,360,0,clear,val,2019_2020
CAMHDA301-20190603T001500,2019-06-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/06/03/CAMHDA301-20190603T001500.mp4,60,0,clear,val,2019_2020
CAMHDA301-20190603T001500,2019-06-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/06/03/CAMHDA301-20190603T001500.mp4,810,0,clear,val,2019_2020
CAMHDA301-20190603T031500,2019-06-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/06/03/CAMHDA301-20190603T031500.mp4,630,0,clear,val,2019_2020
CAMHDA301-20190603T031500,2019-06-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2019/06/03/CAMHDA301-20190603T031500.mp4,390,0,clear,val,2019_2020
